1076	27	37.844	58.5	0	0	16.071	0	0
1077	26.276	37	58.919	0	0	14.71	0	0
1078	28.118	38.414	59.139	0	0	14.212	0	0
1079	31.344	39.344	61.027	0	0	17.212	0	0
1080	30.806	40.771	59.41	0	0	17.925	0	0
1081	28.034	39.919	58.95	0	0	18.31	0	0
1082	32.095	40.824	61	0	0	20.697	0	0
1083	31	42.139	61.439	0	0	21.308	0	0
1084	29.062	38.568	57.029	0	0	19.621	0	0
1085	26	36.667	58.5	0	0	16.621	0	0
1086	21.207	33.852	59	0	0	13.207	0	0
1087	26.24	38.2	58	0	0	16.5	0	0
1088	25.44	37.6	57.824	0	0	16.091	0	0
1089	25.217	36.639	56.139	0	0	15.5	0	0
1090	24.1	36.424	51.405	0	0	14.613	0	0
1091	24	37	52.576	0	0	14.125	0	0
1092	25.367	37.231	54.806	0	0	14	0	0
1093	26.111	36.179	54.294	0	0	16.806	0	0
1094	25.457	38.029	54.161	0	0	13.324	0	0
1095	25.5	41.412	55.941	0	0	14	0	0
1096	26.294	42.921	54.5	0	0	15.9	0	0
1097	28.139	43.027	53.031	0	0	17.1	0	0
1098	27.833	43.029	53.375	0	0	17.613	0	0
1099	27.5	42.971	54.086	0	0	17.097	0	0
1100	29.091	41.909	54.5	0	0	17.576	0	0
1101	31.276	40.667	54.054	0	0	18.6	0	0
1102	27	38.5	51.03	0	0	18.222	0	0
1103	20.865	33.686	48.906	0	0	12.865	0	0
1104	24	33.897	48.029	0	0	14.921	0	0
1105	25.24	36	49.415	0	0	13.571	0	0
1106	24.29	36.139	49.757	0	0	15.719	0	0
1107	24.645	36	49.897	0	0	14.5	0	0
1108	24.292	35.229	49.833	0	0	14.414	0	0
1109	19.324	32.561	51.906	0	0	11.324	0	0
1110	26.25	36.886	51	0	0	15.815	0	0
1111	24.1	38.909	51	0	0	16.1	0	0
1112	23.5	35.25	50.139	0	0	15.5	0	0
1113	29.364	39.333	49.5	0	0	20.333	0	0
1114	32.078	40.078	49.161	0	0	19.812	0	0
1115	34.619	42.619	46.619	0	0	22.265	0	0
1116	33.593	43	53.733	0	0	21.576	0	0
1117	34.909	43.895	55.139	0	0	21	0	0
1118	34.833	43.379	57.667	0	0	21.806	0	0
1119	35.154	43	58.718	0	0	23.676	0	0
1120	33.657	43.581	56.484	0	0	19.541	0	0
1121	33.839	42.967	55.306	0	0	18.914	0	0
1122	31.5	42.459	54.906	0	0	19.593	0	0
1123	30.379	42.605	55.229	0	0	18.812	0	0
1124	29	42.091	53.229	0	0	18.581	0	0
1125	31.5	43.806	55.667	0	0	21.407	0	0
1126	33.872	46.828	56.75	0	0	21.812	0	0
1127	34.879	48	57.484	0	0	24.793	0	0
1128	38.231	48.444	57.75	0	0	26.576	0	0
1129	36.125	47	58.229	0	0	25.972	0	0
1130	38.407	49.939	60.267	0	0	28.276	0	0
1131	38.5	48.917	62	0	0	27.187	0	0
1132	38.187	49.5	61	0	0	25.812	0	0
1133	36	44	54.327	0	0	25.267	0	0
1134	40.385	48.385	57.852	0	0	25.469	0	0
1135	35.125	43.125	53.906	0	0	24.325	0	0
1136	33.419	41.419	53.25	0	0	22.139	0	0
1137	37.5	47.5	58.194	0	0	23.225	0	0
1138	38.5	50.063	58.063	0	0	24.4	0	0
1139	37.4	49.5	58.912	0	0	24	0	0
1140	39.6	51.346	62.182	0	0	26	0	0
1141	39.676	51.13	60.656	0	0	26	0	0
1142	37.5	48.593	59.083	0	0	24.833	0	0
1143	37.103	48.923	58.387	0	0	23.256	0	0
1144	38.4	50.038	59.5	0	0	23.833	0	0
1145	37.5	49.625	59.393	0	0	23	0	0
1146	35.094	47.733	57.586	0	0	20.324	0	0
1147	34.4	47.706	56.038	0	0	20.187	0	0
1148	36.5	48.873	56.873	0	0	22.128	0	0
1149	38.067	47.593	58.893	0	0	22.306	0	0
1150	35.5	47.12	56.625	0	0	21.342	0	0
1151	36.548	46.292	56.5	0	0	24.405	0	0
1152	37.387	46.3	56.171	0	0	23.5	0	0
1153	35.733	45	56.619	0	0	22.4	0	0
1154	33.5	43.909	57.419	0	0	20	0	0
1155	31.741	42.5	56.116	0	0	16.929	0	0
1156	34.257	45.5	56.139	0	0	18.884	0	0
1157	33.545	46.5	57.5	0	0	18.93	0	0
1158	31.081	45.571	58.1	0	0	17.075	0	0
1159	29.229	42.925	56.733	0	0	18.321	0	0
1160	29.581	41.727	54	0	0	18.424	0	0
1161	30.185	42.5	54	0	0	20.333	0	0
1162	29	43.71	54.5	0	0	18.861	0	0
1163	29.054	44.187	54.885	0	0	16.324	0	0
1164	29.812	45.893	57.294	0	0	17	0	0
1165	29.833	45.172	56.5	0	0	14.4	0	0
1166	29.054	42.5	54.5	0	0	12.205	0	0
1167	27.919	42.235	52.7	0	0	10.444	0	0
1168	26.789	41.844	52	0	0	8.081	0	0
1169	22.229	42.156	53	0	0	7.194	0	0
1170	21.558	41.156	51.379	0	0	6	0	0
1171	21.5	41.545	54.091	0	0	7.816	0	0
1172	19.216	41.914	55.161	0	0	6.5	0	0
1173	19.216	38.351	54.161	0	0	4.917	0	0
1174	18.071	36.925	54.281	0	0	5	0	0
1175	18.925	40.333	57.184	0	0	6	0	0
1176	18	39.667	58.872	0	0	6.633	0	0
1177	19.8	39.489	57	0	0	6.162	0	0
1178	20.216	38.354	56.643	0	0	5.25	0	0
1179	22.306	40.341	57.07	0	0	6.079	0	0
1180	23.925	39.75	59.25	0	0	7.927	0	0
1181	23.872	39.116	62	0	0	7.122	0	0
1182	23.884	41	59.825	0	0	6.419	0	0
1183	21.578	41.884	59.976	0	0	5.854	0	0
1184	24	43.533	61.163	0	0	4.816	0	0
1185	24.5	42.929	58.333	0	0	4	0	0
1186	25.795	43.638	59.325	0	0	4.139	0	0
1187	27.619	44	59.469	0	0	3.5	0	0
1188	29.842	46.37	60.5	0	0	2.833	0	0
1189	31.128	46.59	60.211	0	0	4.5	0	0
1190	32	46.054	59.161	0	0	5	0	0
1191	30.025	46.023	60.118	0	0	4.7	0	0
1192	28.842	45.268	57.424	0	0	5.294	0	0
1193	28.914	44.048	56.545	0	0	5	0	0
1194	29.921	44.667	56.176	0	0	5.05	0	0
1195	29.086	43.415	57.139	0	0	4.225	0	0
1196	27.139	42.216	57.306	0	0	7.415	0	0
1197	23.763	42	57.538	0	0	6.872	0	0
1198	23.972	42	59.111	0	0	7.591	0	0
1199	25.375	42.795	59.941	0	0	5.634	0	0
1200	24.257	41.077	59.914	0	0	6.706	0	0
1201	21.41	44.585	59.095	0	0	6.184	0	0
1202	21.784	42.476	58.757	0	0	5.023	0	0
1203	23.075	37.306	59.161	0	0	3.647	0	0
1204	23.585	37.8	60.5	0	0	5.595	0	0
1205	23.975	37.184	57.732	0	0	5.343	0	0
1206	24.216	36.771	57.105	0	0	6.903	0	0
1207	25.828	36.094	58.2	0	0	6.407	0	0
1208	25	35.771	58.39	0	0	6.593	0	0
1209	23.5	34.909	60.902	0	0.032	9.24	0	0
1210	23.419	34.5	63.186	0	0	7.154	0	0
1211	21.618	34.128	64	0	4.379	11.143	0	0
1212	25.24	35.167	63.077	0	0	8.492	0	0
1213	27.258	37.861	63.861	0	0	9.083	0	0
1214	27.5	40.128	66.229	0	0	8.631	0	0
1215	29	42.868	68	0	0	10	0	0
1216	30.167	44.61	67.262	0	0	11.145	0	0
1217	31.757	46.867	68.659	0	0	10.175	0	0
1218	32.757	47.581	68.659	0	5.381	12.97	0	0
1219	35.146	49.054	68.581	0	5	12.774	0	0
1220	36.442	52.132	70.415	0	5.778	14.278	0	0
1221	35.884	52.029	69.667	0	3.5	13.5	0	0
1222	36.07	51.974	69	0	4.724	15.333	0	0
1223	38.116	53.029	70.606	0	6.226	18.216	0	0
1224	39.925	54.094	74.1	0	5.694	20.098	0	0
1225	37.316	52.394	72.415	0	5.243	18.139	0	0
1226	36.707	53.045	69.333	0	5.667	15.806	0	0
1227	36	53.711	71.6	0	4.5	17.419	0	0
1228	35.5	51.884	72.558	0	4.735	18.156	0	0
1229	32.41	52	72.811	0	3.091	15.977	0	0
1230	32.094	51.795	74.914	0	3	14.231	0	0
1231	33.216	50.923	73.372	0	2.687	13.974	0	0
1232	34.385	51	74.564	0	4.091	16.932	0	0
1233	36.444	52	74.914	0	4.5	18.426	0	0
1234	35.891	52.231	71.545	0	7.045	18.19	0	0
1235	34.81	51.953	69.161	0	7.393	19.075	0	0
1236	35.103	52.233	69.316	0	7.29	19.914	0	0
1237	35.914	51.955	68.5	0	8.088	20.306	0	0
1238	36.415	54.467	67.872	0	8.407	19.576	0	0
1239	35.5	56	66.208	0	8.407	20.075	0	0
1240	35.914	56.053	67.906	0	8.542	19.441	0	0
1241	36.757	56.5	67.267	0	8.29	21.184	0	0
1242	37.619	56.212	68.914	0	10.091	22	0	0
1243	38	54	68	0	9.5	21.545	0	0
1244	37.361	51.139	68.025	0	8.375	22.103	0	0
1245	35.611	48.81	68.619	0	7.5	22	0	0
1246	34.675	48.86	69.872	0	7.091	22.212	0	0
1247	34.676	46.529	71.41	0	6.593	19.306	0	0
1248	33.611	45.379	68.576	0	4.086	18.237	0	0
1249	34.457	45.1	68.687	0	3.914	18.842	0	0
1250	33.59	45.788	69.139	0	6.079	19.925	0	0
1251	32.4	46.488	70	0	6.5	18.455	0	0
1252	33.727	46.5	75.062	0	7.297	19.091	0	0
1253	35.732	48.727	77.036	0	8.243	20.914	0	0
1254	34.194	48.118	77	0	7.128	21.581	0	0
1255	34	47.41	77.161	0	7.421	22.5	0	0
1256	34.71	47.914	75.575	0	10	24.71	0	0
1257	33	44.925	74.929	0	9.079	23.414	0	0
1258	31.25	42.029	74.1	0	9.921	21.778	0	0
1259	30.407	41.914	74.029	0	9.606	21.407	0	0
1260	31.143	42.231	72.788	0	8.243	22.278	0	0
1261	25.625	37.397	72.676	0	7.094	17.625	0	0
1262	26.333	37.18	73.161	0	9.816	18.333	0	0
1263	25.115	36.864	72.5	0	9.882	17.115	0	0
1264	25.379	37.3	73.342	0	8.237	17.379	0	0
1265	30.857	41.229	72.325	0	7.919	20.719	0	0
1266	29.676	41	72.825	0	4.816	17.244	0	0
1267	30.5	41.686	71	0	4.5	16.667	0	0
1268	32.37	42.886	70.595	0	6.857	17.03	0	0
1269	31.919	46.41	69.116	0	6.333	17.914	0	0
1270	33.343	50.442	72.178	0	9.467	20.091	0	0
1271	35.139	53.523	73.37	0	11.833	21.5	0	0
1272	37.744	54.17	72.316	0	14.818	22.818	0	0
1273	37.355	54.694	70.784	0	13.417	24.5	0	0
1274	35.5	53.732	72.7	0	12.606	22.937	0	0
1275	36.833	51.643	72.895	0	10	23.268	0	0
1276	37.5	53.39	72.5	0	8.625	25.075	0	0
1277	37.4	55	72.161	0	8.5	24.25	0	0
1278	37.694	56.833	73.2	0	8.025	23.914	0	0
1279	38.139	55.8	74.914	0	7.5	22.738	0	0
1280	37.103	58.941	75.476	0	5.75	22.146	0	0
1281	37.088	56.541	75.914	0	2.561	20.07	0	0
1282	37.048	56.098	74.884	0	1.348	20.116	0	0
1283	40.243	56.132	75.581	0	3.419	18.949	0	0
1284	40.2	56.919	73.538	0	4.2	19.071	0	0
1285	40	55.029	72.5	0	4.833	18.029	0	0
1286	39.727	53.972	71.132	0	3.756	18.139	0	0
1287	39.833	54.914	73.394	0	3.533	18.132	0	0
1288	39.45	56.098	73	0	3.381	18.762	0	0
1289	40.054	55.59	73	0	5.667	19.914	0	0
1290	42.902	57.206	74	0	7	19.824	0	0
1291	43.921	57.25	73.161	0	8.756	22.5	0	0
1292	42.872	57.132	71.718	0	6.921	22.842	0	0
1293	43.682	59.897	73	0	5.025	24.632	0	0
1294	42.381	57.564	70.61	0	3.579	25.45	0	0
1295	43.5	56.586	69.025	0	3.568	27.39	0	0
1296	40.184	53.914	69.914	0	4.861	26.025	0	0
1297	40.5	53.41	71.878	0	4.294	24.816	0	0
1298	40	52.865	73.256	0	2.325	25.139	0	0
1299	39	54.854	73.128	0	0.581	23.784	0	0
1300	38.75	53.829	72.5	0	2.2	24.432	0	0
1301	39.618	50.914	72.098	0	1	24.619	0	0
1302	36.939	47	70.857	0	0	23.975	0	0
1303	35.571	48	69.098	0	0	21.872	0	0
1304	36.268	50.824	69.178	0	0	21.5	0	0
1305	37.925	53.475	71.333	0	3.452	21.5	0	0
1306	34.139	54.029	70.364	0	1.167	18.116	0	0
1307	32.872	58	73	0	0.077	17.306	0	0
1308	32.324	59	74.128	0	0	19.324	0	0
1309	30.243	58.343	72.914	0	1.788	17.5	0	0
1310	29.2	57.161	72	0	3.167	16.324	0	0
1311	29.081	56.824	73.37	0	4.5	15.419	0	0
1312	32.139	56.139	74.325	0	4.306	18.216	0	0
1313	32.091	58	74.394	0	4.128	20.324	0	0
1314	32.861	57.216	71.925	0	5.892	20.846	0	0
1315	33.244	56.914	71.317	0	5	20.5	0	0
1316	34.128	57.625	72.914	0	4.243	20.914	0	0
1317	35.4	59.872	75.029	0	5.581	20.891	0	0
1318	33.909	59.268	74.707	0	7.5	21.75	0	0
1319	36.806	60.103	74.267	0	9.167	23.325	0	0
1320	35.172	62.73	74.833	0	8.872	23.816	0	0
1321	38.139	62.706	73.294	0	10.925	25.19	0	0
1322	38.029	60.5	71	0	9.842	23.977	0	0
1323	36.727	57.282	71.023	0	7.853	22.81	0	0
1324	36.306	54.732	68.884	0	7.424	22.216	0	0
1325	35.757	57.073	70.689	0	7.5	22.6	0	0
1326	34.871	56.75	69.128	0	8.452	24.194	0	0
1327	35.452	55.484	66.417	0	10.872	25.206	0	0
1328	39.687	54.432	66.718	0	13.293	27.5	0	0
1329	40.925	54.872	68.244	0	13.909	28.229	0	0
1330	39	53.586	64.5	0	12.675	27.25	0	0
1331	39.081	52.609	63	0	9.5	25.318	0	0
1332	40.846	53.75	63.118	0	10.675	26.054	0	0
1333	40.417	55.5	65.861	0	10.41	26.103	0	0
1334	39.205	54.269	64.914	0	9.694	25.024	0	0
1335	39.163	53.094	67.128	0	8.925	25.15	0	0
1336	40.571	52	66.442	0	7.914	25.595	0	0
1337	40.914	53.5	66.279	0	8.513	25	0	0
1338	42	54.556	67.523	0	8.925	25.103	0	0
1339	45.353	55	68.279	0	9	25.647	0	0
1340	45.139	56.12	70.116	0	7.805	25.711	0	0
1341	45	58.469	71.405	0	9.364	25.413	0	0
1342	43.081	56.971	69.216	0	10.561	24	0	0
1343	40.405	55.375	68.941	0	9.5	24.023	0	0
1344	38.972	55.297	67.914	0	9.325	24.604	0	0
1345	38.132	55.075	68.833	0	6.394	24.976	0	0
1346	38.116	55.075	67.5	0	5	23.868	0	0
1347	37.139	54.806	66.5	0	6.057	24.071	0	0
1348	39.467	55.909	67.517	0	6.5	25.5	0	0
1349	40.258	54.139	66.7	0	6.885	25.523	0	0
1350	39.763	54.5	68.806	0	6.56	24.878	0	0
1351	38.784	54.161	69.081	0	3.045	22.59	0	0
1352	38.925	57.172	68.147	0	5.095	23.079	0	0
1353	38	56.844	67.286	0	8.667	22.35	0	0.25
1354	38.333	55.909	69.139	0	6.069	22.694	0	0
1355	38.667	56.118	70.267	0	1.701	22.81	0	0
1356	37	56.216	73	0	1.109	22	0	0
1357	36.452	55	73.583	0	1.115	21.068	0	0
1358	34.71	54.771	70.394	0	9.333	22.128	0	0
1359	34.593	56.806	71.923	0	11.833	24.758	0	0
1360	37.242	57.5	72.929	1.293	14	27.393	0	0
1361	38	56.636	73	3.5	13.677	26	0	0
1362	37.914	58.778	71.556	4.5	16.5	28.31	0	0
1363	37.833	56.973	68.5	2.333	17.312	27	0	0
1364	37.914	54.861	66.281	0.659	14.71	25.324	0	0
1365	38	53.919	67.581	0	15.205	24.467	0	0
1366	38.306	54.161	69.867	4.7	14.381	25	0	0
1367	38.78	54.621	69.822	5.667	14.619	25.158	0	0
1368	40.116	56.054	70.244	0	11.373	26.324	0	0
1369	41.614	57.909	69.447	5.697	17.364	26.865	0	0
1370	38.842	57.139	70	4.243	16.667	26.419	0	0
1371	39.893	54.974	71	4.5	16.861	29	0	0
1372	43.321	55.294	72.571	5.212	17.81	31.116	0	0
1373	42.5	56.647	70.687	4.306	18.316	32.611	0	0
1374	42.24	55.929	70.175	3.842	18.216	33.265	0	0
1375	44	55.139	74	4.576	17.923	34.389	0	0
1376	45.75	54.875	75.974	4.771	18.929	34.545	0	0
1377	46.5	58.139	78	5.324	21.684	36.6	0	0
1378	47.375	59.789	75.923	6.619	23.6	37.5	0	0
1379	48.864	57.921	74.789	8.244	25.4	38.206	0	0
1380	49.778	57.778	74.206	7.837	26.727	38.588	0	0
1381	47.333	55.969	71.632	9.025	25.2	38.125	0	0
1382	47.5	56.379	72.558	10.743	27.029	37.5	0	0
1383	49.145	57.145	74.442	5.1	25	38.5	0	0
1384	49.396	57.396	73.636	5.139	24.139	38.687	0	0
1385	48.619	57.568	73.054	5	25.5	38.187	0	0
1386	47.619	56.703	72.132	7	24.571	36.407	0	0
1387	45.654	56.429	70.59	6.95	23.676	35	0	0
1388	44.667	53.722	66.914	6.619	22.625	35.543	0	0
1389	45.586	56.609	66.757	8.909	24.5	36.12	0	0
1390	44.115	54.143	63.703	8.414	23.324	34.5	0	0
1391	44.476	53.632	62.97	7.5	23	35.5	0	0
1392	44.429	52.429	63.844	10	25.303	35.5	0	0
1393	44.627	52.627	63.914	9	25.536	35	0	0
1394	44.519	52.519	63.861	9.128	23.407	33.1	0	0
1395	43.412	52.778	63.118	7	20.71	31.414	0	0
1396	39.885	51.357	61.7	4.229	16.5	28.818	0	0
1397	40.158	48.786	61.025	4	13.703	28.394	0	0
1398	42.6	51.786	63.086	5.519	14.828	30.343	0	0
1399	43.5	55.125	65.032	6	15.067	30.842	0	0
1400	45.091	56.5	66	7.515	20.081	33.5	0	0
1401	49.153	59.946	67.946	6.947	19.824	33.625	0	0
1402	43.917	55.5	65.081	5	18.611	32.629	0	0
1403	43.886	56	65.429	0.837	18.4	32.541	0	0
1404	44.838	55.107	67.81	4.706	20	32.162	0	0
1405	48.3	56.5	69.186	6.5	22.091	34.694	0	0
1406	48.75	57.286	68.833	3.306	21.581	35.6	0	0
1407	48.448	58.125	70.806	8.793	21.914	36.824	0	0
1408	48.273	56.593	68.842	8.258	21	37.125	0	0
1409	44.76	56.576	68.622	11.2	22	35.733	0	0
1410	46.744	60.536	70.658	12.111	21.8	35	0	0.216
1411	46.381	58.966	71.2	11.5	21.359	35.5	0	1.312
1412	48.639	59.5	71.316	2.946	20.5	35.545	0	0
1413	50.29	61.5	73	9.276	20.686	34.118	0	0
1414	48.839	56.839	68.453	8	19.757	35.048	0	0
1415	49.109	57.109	69.897	1.333	19.5	34.048	0	0
1416	46.946	54.946	68.475	9	19	33.647	0	0
1417	49.091	57.593	70.306	7.632	18.778	33.513	0	0
1418	46.842	58.9	71.619	1.845	18.8	34.128	0	0
1419	45.175	58.118	71	1.373	17.925	31.694	0	0
1420	47.156	57.267	70.9	0.906	18.079	32.703	0	0
1421	45	57.919	70.469	7.864	20.025	34.088	0	0
1422	43.6	59.379	72	5.4	21.257	33.4	0	0
1423	41.941	57.914	71.581	5.077	21	31	0	0
1424	44.167	58.971	72.054	9.419	21.25	33.654	0	0
1425	44.925	57.812	72.514	10.5	22.333	33.5	0	0
1426	46.414	57.455	72.788	11.5	23.429	34.5	0	0
1427	48.025	58.84	71	11.816	24.367	33.692	0	0
1428	47.842	61.226	71.286	13.5	25	34.654	3.24	0
1429	49.5	61.656	74.139	16.419	27.304	37.367	5.5	0
1430	50.576	62	75.146	16.29	27.5	38.125	4.543	0
1431	51.515	63.222	75.139	15.588	21.75	37.606	5.588	0
1432	52.161	64.586	76.914	16.091	27.5	38.079	6.606	0
1433	53.906	67	77.829	17.588	23.481	39.128	7.588	0
1434	54.914	68.37	77.576	16	26.176	40.22	5.128	0
1435	55.267	67.444	77.485	14	27.756	42.39	4.5	0
1436	53	66.067	77.379	12.286	27	40.675	2.593	0
1437	53.161	66.625	79.036	13.771	28.057	39.872	1.816	0
1438	53.545	68.5	77.652	13.333	29.5	40.576	0.158	0
1439	53.184	67.5	78	15.075	30.29	40.5	2.167	0
1440	51	67.5	79.105	15.59	28.703	39.5	2.784	0
1441	51.771	66.914	79.05	14.833	28.4	39.742	2.676	0
1442	51.256	66.75	77.5	14.914	29.581	39.292	3.5	0
1443	50.972	68.333	77.939	15.4	29	38.741	3.906	0
1444	51.379	70.631	78.631	15.816	27.9	39.414	3	0
1445	49.872	68.12	78.892	15.5	25.367	37.379	2.641	0
1446	50.513	68	77.424	14	25	35.5	2	0
1447	51.757	68.273	79	15.407	25.419	36.914	3.789	0
1448	50.923	66.941	77.229	14.5	24.469	36.914	3.909	0
1449	48.121	66.5	78.41	7.544	23.27	35.455	0	0
1450	45.65	65.267	77.229	6.409	27.297	27.297	0	0
1451	46	63.872	77.2	10.506	31.707	31.707	0	0
1452	46.132	63.914	77.094	18.727	31.925	31.925	5.479	0
1453	46.306	63.432	77.256	6.414	21.781	32.5	0	0
1454	43.5	59.161	75.282	11.217	21.5	31.875	1.906	0
1455	46	60.771	74.5	13.5	24.24	34.346	1.912	0
1456	45.5	59.161	73.419	13.065	24.87	33.467	3.414	0
1457	45.788	58.914	73.806	11.323	23.103	34.222	1.923	0
1458	48.5	60.806	73.914	7.538	24.5	36	0	0
1459	49.816	61.6	73.71	13.778	24.897	37	4.586	0
1460	49.914	62.893	73.097	12.739	22.727	37	4.206	0
1461	50.324	61.5	72.556	14.333	23.094	36.846	3.846	0
1462	48.625	60.5	72.161	13.741	24.379	37.5	4.806	0
1463	49.5	61.017	69.017	15.238	25.5	39.379	5.303	0
1464	48.292	59.2	69.758	14.222	24.794	38.379	4.5	0
1465	47.692	59.639	72.205	15.692	25.548	37.581	4.656	0
1466	47.762	58.576	70.906	17.586	26.346	38.229	4.086	0
1467	41.424	54.133	73.854	17.107	26.5	33.424	4.216	0
1468	46.56	58.424	75.595	16.868	28.917	38	3	0
1469	49	61.429	76.2	18.057	29.381	38.786	3	0
1470	49.222	62	75.625	17.639	28.708	39	3	0
1471	48.621	62.19	76.775	17.5	26.75	37.172	2	0
1472	50.414	62.128	76.941	18.5	28.889	38.294	3.091	0
1473	50.609	61.128	74.4	17.625	27.955	38.947	4.394	0
1474	48.5	60.075	73.906	17.914	27.217	36.903	4.194	0
1475	47.609	58.333	73.054	18.081	27.5	37.5	4.771	0
1476	47.889	59.128	74.5	18.611	28.6	39.889	5.757	0
1477	49.5	59.706	74.884	17.094	29.424	40	4.919	0
1478	51.415	59.415	76.289	14.447	29.389	38.171	4.207	0
1479	50.694	61.933	75.19	14.083	27.861	37.121	2.686	0
1480	49.179	61	73.929	13.703	28.146	41.179	4	0
1481	51.4	62.308	75.116	15.5	27.784	40.611	4.909	0
1482	53.5	65.414	75.172	17.692	29.154	42.122	6.735	0
1483	51.677	64.909	73.667	17.5	28.919	42.067	5.081	0
1484	51.611	64.657	75.267	16.775	29.8	40.5	4.079	0
1485	50.125	64	74.097	13.71	29.581	41	2.742	0
1486	51.346	64.789	75.906	14	28.568	41.353	1.943	0
1487	51.273	64.541	76.906	13.947	27.756	40.581	1.861	0
1488	49.95	62.5	73.4	13.5	25.5	38.1	2.086	0
1489	51.588	61.8	74.139	15.5	26.576	38.5	4.586	0
1490	52.167	63.613	75.25	15.419	26.842	39.757	4.741	0
1491	54.424	65.387	76.806	16.097	27.214	39.128	4.324	0
1492	54.625	65.844	76.267	15.625	27.793	38.771	5.407	0
1493	54.581	67.364	75.364	16.424	28.5	39.091	4.76	0
1494	53.273	65.582	73.582	16.686	27	37.946	4.125	0
1495	52.556	64.542	73.947	17.914	29.261	38.7	3.687	0
1496	51.5	64.312	74.758	19.091	30	39.067	5	0
1497	49.379	63.3	76.161	21.308	30.895	40.4	5.267	0
1498	52.444	66.895	77.24	21.625	32.476	41.56	8.094	0
